combo_id	pattern_id	title	family	platform	nav	shell	density	interaction	brief_lock
A1033	m-thumb-zone-cta	Thumb-zone primary CTA	mobile-touch-a11y	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-TOUCH-COMFORT	IX-STICKY-FOOTER-CTA	PLATFORM=mobile-phone; PATTERN=m-thumb-zone-cta; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-TOUCH-COMFORT; IX=IX-STICKY-FOOTER-CTA; IMPL=bottom-nav-fixed,type-date,push-web,matchmedia; FEEL=Primary near bottom
A1034	manufacturing-desktop	MES Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=manufacturing-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=error-boundary-ui,localstorage-prefs,prefers-reduced-motion,container-queries; FEEL=lines work orders
A1035	d-master-detail	Master-detail	desktop-structure	desktop-web	NAV-MENUBAR	SH-TABLET-RAIL	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-master-detail; NAV=NAV-MENUBAR; SHELL=SH-TABLET-RAIL; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=matchmedia,content-visibility,autocomplete,roving-tabindex; FEEL=List drives detail
A1036	logistics-mobile	Driver Mobile	industry-app	desktop-web	NAV-TOP-TABS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=desktop-web; PATTERN=logistics-mobile; NAV=NAV-TOP-TABS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=csrf-safe,hover-media,abort-controller,roving-tabindex; FEEL=stops nav complete
A1037	password-mobile	Password Manager Mobile	industry-app	responsive-app	NAV-BOTTOM-TABS	SH-PHONE-TABS	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=responsive-app; PATTERN=password-mobile; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-TABS; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=abort-controller,hotkeys,viewport-meta,biometric-webauthn; FEEL=vault autofill
A1038	iot-desktop	IoT Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DASH	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=iot-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DASH; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=intersection-infinite,live-region,command-palette-js,dialog-element; FEEL=fleet grid map
A1039	inventory-desktop	Inventory Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=inventory-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=live-region,prefers-color-scheme,form-novalidate,session-timeout; FEEL=SKU grid adjust
A1040	m-hero-then-list	Hero then list	mobile-content-patterns	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=mobile-phone; PATTERN=m-hero-then-list; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=dialog-element,focus-visible,tap-highlight,aria-current; FEEL=Context then inventory
A1041	d-support-console	Support console	desktop-structure	desktop-web	NAV-MASTER-DETAIL	SH-DESK-RAIL-MAIN-INSP	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-support-console; NAV=NAV-MASTER-DETAIL; SHELL=SH-DESK-RAIL-MAIN-INSP; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=optimistic-ui,container-queries,focus-visible,aria-current; FEEL=Ticket queue + workspace
A1042	social-mobile	Social Mobile	industry-app	responsive-app	NAV-BOTTOM-TABS	SH-TABLET-RAIL	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=responsive-app; PATTERN=social-mobile; NAV=NAV-BOTTOM-TABS; SHELL=SH-TABLET-RAIL; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=install-pwa,localstorage-prefs,container-queries,prefers-reduced-motion; FEEL=feed create profile
A1043	social-mobile	Social Mobile	industry-app	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-FEED	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=social-mobile; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-FEED; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=viewport-meta,abort-controller,tap-highlight,share-api; FEEL=feed create profile
A1044	m-list-media	Media list rows	mobile-content-patterns	mobile-phone	NAV-TAB+STACK	SH-PHONE-CANVAS	D-DEFAULT	IX-INFINITE-SCROLL	PLATFORM=mobile-phone; PATTERN=m-list-media; NAV=NAV-TAB+STACK; SHELL=SH-PHONE-CANVAS; DENSITY=D-DEFAULT; IX=IX-INFINITE-SCROLL; IMPL=vibrate-careful,dvh-units,bottom-nav-fixed,safe-area-css; FEEL=Thumb + title + meta
A1045	calendar-desktop	Desktop Calendar	industry-app	mobile-phone	NAV-BOTTOM-SHEET	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=mobile-phone; PATTERN=calendar-desktop; NAV=NAV-BOTTOM-SHEET; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=focus-visible,flex-phone-column,push-web,history-stack; FEEL=week grid create
A1046	d-column-custom	Column customization	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-INLINE-EDIT	PLATFORM=desktop-web; PATTERN=d-column-custom; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-INLINE-EDIT; IMPL=drag-drop-desktop,abort-controller,scroll-padding,url-state; FEEL=Show/hide/reorder columns
A1047	os-android-snackbar	Snackbar + action	os-patterns	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-DEFAULT	IX-UNDO-TOAST	PLATFORM=mobile-phone; PATTERN=os-android-snackbar; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-UNDO-TOAST; IMPL=matchmedia,virtual-list,abort-controller,app-badge; FEEL=Undo short
A1048	d-settings-dialog	Settings dialog/pages	desktop-structure	desktop-web	NAV-TOP-TABS	SH-DESK-DATAGRID	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-settings-dialog; NAV=NAV-TOP-TABS; SHELL=SH-DESK-DATAGRID; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=popover-api,form-novalidate,virtual-list,intersection-infinite; FEEL=Searchable settings
A1049	restaurant-backoffice	Restaurant Backoffice	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=restaurant-backoffice; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=prefers-color-scheme,autocomplete,live-region,resize-observer; FEEL=menus labour
A1050	m-detail-push	Detail push	mobile-structure	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-detail-push; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=matchmedia,url-state,content-visibility,overscroll; FEEL=List to detail with back
A1051	restaurant-backoffice	Restaurant Backoffice	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=restaurant-backoffice; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=pointer-events,focus-trap,drag-drop-desktop,dialog-element; FEEL=menus labour
A1052	library-desktop	Library Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=library-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=prefers-color-scheme,skeleton-css,error-boundary-ui,clipboard-api; FEEL=catalogue circulation
A1053	travel-desktop	Travel Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=travel-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=skeleton-css,session-timeout,aria-current,autocomplete; FEEL=itinerary booking
A1054	os-android-back	Android back affordance	os-patterns	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=os-android-back; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=optimistic-ui,csrf-safe,history-stack,inputmode; FEEL=Predictable back stack
A1055	banking-mobile	Mobile Banking	industry-app	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-TABS	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=banking-mobile; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-TABS; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=install-pwa,network-information,hover-media,aria-current; FEEL=balances cards transfers
A1056	nonprofit-mobile	Nonprofit Mobile	industry-app	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-TABS	D-COMFORTABLE	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=nonprofit-mobile; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-TABS; DENSITY=D-COMFORTABLE; IX=IX-PRIMARY-THUMB; IMPL=debounce-search,touch-action,dvh-units,biometric-webauthn; FEEL=donate volunteer
A1057	os-win-titlebar	Windows titlebar patterns	os-patterns	desktop-web	NAV-MENUBAR	SH-DESK-DOCUMENT	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=os-win-titlebar; NAV=NAV-MENUBAR; SHELL=SH-DESK-DOCUMENT; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=grid-app-shell,error-boundary-ui,intersection-infinite,popover-api; FEEL=App icon caption buttons
A1058	d-shortcuts-help	? shortcuts cheatsheet	desktop-density-keyboard	desktop-web	NAV-NONE-FOCUS	SH-DESK-DOCUMENT	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-shortcuts-help; NAV=NAV-NONE-FOCUS; SHELL=SH-DESK-DOCUMENT; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=prefers-reduced-motion,live-region,focus-visible,grid-app-shell; FEEL=Discoverable shortcuts
A1059	d-chat-desktop	Desktop messaging	desktop-structure	desktop-web	NAV-MASTER-DETAIL	SH-DESK-RAIL-MAIN-INSP	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-chat-desktop; NAV=NAV-MASTER-DETAIL; SHELL=SH-DESK-RAIL-MAIN-INSP; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=abort-controller,dialog-element,intersection-infinite,roving-tabindex; FEEL=List | thread | optional info
A1060	x-semantic-status	Semantic status colours	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=responsive-app; PATTERN=x-semantic-status; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=prefers-contrast,focus-trap,hotkeys,skeleton-css; FEEL=+ icon/text not colour only
A1061	m-safe-area-chrome	Safe-area chrome	mobile-touch-a11y	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-TABS	D-TOUCH-COMFORT	IX-STICKY-FOOTER-CTA	PLATFORM=mobile-phone; PATTERN=m-safe-area-chrome; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-TABS; DENSITY=D-TOUCH-COMFORT; IX=IX-STICKY-FOOTER-CTA; IMPL=error-boundary-ui,viewport-meta,aria-expanded,sticky-footer-cta; FEEL=Tabs/CTAs above home indicator
A1062	printer-admin-desktop	Print Admin	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=printer-admin-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=pointer-events,hover-media,optimistic-ui,drag-drop-desktop; FEEL=queues devices
A1063	d-large-display	Large display use	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-TABLET-RAIL	D-DEFAULT	IX-SPLIT-RESIZE	PLATFORM=desktop-web; PATTERN=d-large-display; NAV=NAV-SIDE-RAIL; SHELL=SH-TABLET-RAIL; DENSITY=D-DEFAULT; IX=IX-SPLIT-RESIZE; IMPL=error-boundary-ui,content-visibility,optimistic-ui,autocomplete; FEEL=Don't stretch uselessly
A1064	media-mobile	Media Mobile	industry-app	mobile-phone	NAV-STACK-PUSH	SH-PHONE-FEED	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=media-mobile; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-FEED; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=debounce-search,network-information,history-stack,scroll-padding; FEEL=player feed
A1065	d-email-client	Email client	desktop-structure	desktop-web	NAV-MASTER-DETAIL	SH-DESK-RAIL-MAIN-INSP	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-email-client; NAV=NAV-MASTER-DETAIL; SHELL=SH-DESK-RAIL-MAIN-INSP; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=aria-expanded,abort-controller,prefers-reduced-motion,autocomplete; FEEL=Folders | list | reading
A1066	hotel-desktop	Hotel Desktop	industry-app	desktop-web	NAV-MASTER-DETAIL	SH-DESK-RAIL-MAIN-INSP	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=hotel-desktop; NAV=NAV-MASTER-DETAIL; SHELL=SH-DESK-RAIL-MAIN-INSP; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=session-timeout,content-visibility,grid-app-shell,matchmedia; FEEL=reservations folio
A1067	m-create-sheet	Create via sheet	mobile-structure	mobile-phone	NAV-BOTTOM-SHEET	SH-PHONE-SHEET	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-create-sheet; NAV=NAV-BOTTOM-SHEET; SHELL=SH-PHONE-SHEET; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=viewport-meta,hover-media,prefers-contrast,prefers-reduced-motion; FEEL=Compose in sheet
A1068	x-audit-trail	Audit-friendly UI	cross-platform-app	responsive-app	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-INLINE-EDIT	PLATFORM=responsive-app; PATTERN=x-audit-trail; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-INLINE-EDIT; IMPL=aria-current,biometric-webauthn,scroll-padding,will-change-sparing; FEEL=Who/when visible in ops
A1069	backup-mobile	Backup Mobile	industry-app	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=backup-mobile; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=share-api,intersection-infinite,overscroll,sticky-footer-cta; FEEL=status restore
A1070	gov-services-desktop	Gov Services Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=gov-services-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=csrf-safe,clipboard-api,hover-media,url-state; FEEL=cases queue
A1071	sports-desktop	Sports Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DASH	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=sports-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DASH; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=prefers-contrast,csrf-safe,popover-api,scroll-padding; FEEL=stats tables live
A1072	x-theming-light-dark	Light/dark tokens	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=responsive-app; PATTERN=x-theming-light-dark; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=focus-trap,safe-area-css,autocomplete,prefers-color-scheme; FEEL=Semantic surfaces
A1073	d-context-menu	Context menu + menu bar	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-context-menu; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=url-state,abort-controller,roving-tabindex,container-queries; FEEL=Right-click not only path
A1074	m-offline-first-list	Offline-first list	mobile-structure	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-FEED	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-offline-first-list; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-FEED; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=flex-phone-column,service-worker-offline,focus-visible,biometric-webauthn; FEEL=Cached + sync state
A1075	m-keyboard-avoid	Keyboard avoidance	mobile-touch-a11y	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-DEFAULT	IX-FORM-SECTIONED	PLATFORM=mobile-phone; PATTERN=m-keyboard-avoid; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-FORM-SECTIONED; IMPL=bottom-nav-fixed,push-web,prefers-contrast,matchmedia; FEEL=Focused field visible
A1076	m-create-fab	Create via FAB	mobile-structure	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-FEED	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-create-fab; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-FEED; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=focus-visible,min-touch,overscroll,scroll-padding; FEEL=One create affordance
A1077	food-courier-mobile	Courier Mobile	industry-app	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=food-courier-mobile; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=content-visibility,url-state,viewport-meta,share-api; FEEL=orders nav photo
A1078	manufacturing-desktop	MES Desktop	industry-app	desktop-web	NAV-DRAWER	SH-DESK-DATAGRID	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=manufacturing-desktop; NAV=NAV-DRAWER; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=localstorage-prefs,container-queries,form-novalidate,focus-trap; FEEL=lines work orders
A1079	d-autosave-status	Autosave status	desktop-density-keyboard	desktop-web	NAV-MASTER-DETAIL	SH-DESK-TOOL-CANVAS	D-DEFAULT	IX-AUTOSAVE	PLATFORM=desktop-web; PATTERN=d-autosave-status; NAV=NAV-MASTER-DETAIL; SHELL=SH-DESK-TOOL-CANVAS; DENSITY=D-DEFAULT; IX=IX-AUTOSAVE; IMPL=resize-observer,hover-media,session-timeout,command-palette-js; FEEL=Saving/saved/error in chrome
A1080	photos-mobile	Photos Mobile	industry-app	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-FEED	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=photos-mobile; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-FEED; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=coarse-pointer,form-novalidate,touch-action,dialog-element; FEEL=library memories
A1081	d-column-custom	Column customization	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-INLINE-EDIT	PLATFORM=desktop-web; PATTERN=d-column-custom; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-INLINE-EDIT; IMPL=hover-media,skeleton-css,drag-drop-desktop,csrf-safe; FEEL=Show/hide/reorder columns
A1082	m-list-media	Media list rows	mobile-content-patterns	mobile-phone	NAV-STACK-PUSH	SH-PHONE-FEED	D-DEFAULT	IX-INFINITE-SCROLL	PLATFORM=mobile-phone; PATTERN=m-list-media; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-FEED; DENSITY=D-DEFAULT; IX=IX-INFINITE-SCROLL; IMPL=bottom-nav-fixed,content-visibility,dvh-units,skeleton-css; FEEL=Thumb + title + meta
A1083	d-autosave-status	Autosave status	desktop-density-keyboard	desktop-web	NAV-MENUBAR	SH-DESK-DOCUMENT	D-DEFAULT	IX-AUTOSAVE	PLATFORM=desktop-web; PATTERN=d-autosave-status; NAV=NAV-MENUBAR; SHELL=SH-DESK-DOCUMENT; DENSITY=D-DEFAULT; IX=IX-AUTOSAVE; IMPL=aria-current,focus-visible,csrf-safe,clipboard-api; FEEL=Saving/saved/error in chrome
A1084	m-list-dense	Dense mobile list	mobile-content-patterns	mobile-phone	NAV-STACK-PUSH	SH-PHONE-FEED	D-DEFAULT	IX-INFINITE-SCROLL	PLATFORM=mobile-phone; PATTERN=m-list-dense; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-FEED; DENSITY=D-DEFAULT; IX=IX-INFINITE-SCROLL; IMPL=install-pwa,aria-expanded,safe-area-css,prefers-reduced-motion; FEEL=One primary line + meta
A1085	m-create-sheet	Create via sheet	mobile-structure	mobile-phone	NAV-DRAWER	SH-PHONE-STACK	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-create-sheet; NAV=NAV-DRAWER; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=service-worker-offline,form-novalidate,bottom-nav-fixed,file-capture; FEEL=Compose in sheet
A1086	news-desktop	News Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DOCUMENT	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=news-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DOCUMENT; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=content-visibility,dialog-element,session-timeout,will-change-sparing; FEEL=sections article
A1087	realestate-desktop	Property Desktop	industry-app	mobile-tablet	NAV-MASTER-DETAIL	SH-TABLET-SPLIT	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=mobile-tablet; PATTERN=realestate-desktop; NAV=NAV-MASTER-DETAIL; SHELL=SH-TABLET-SPLIT; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=app-badge,error-boundary-ui,skeleton-css,touch-action; FEEL=search map table
A1088	m-list-dense	Dense mobile list	mobile-content-patterns	mobile-phone	NAV-STACK-PUSH	SH-PHONE-FEED	D-DEFAULT	IX-INFINITE-SCROLL	PLATFORM=mobile-phone; PATTERN=m-list-dense; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-FEED; DENSITY=D-DEFAULT; IX=IX-INFINITE-SCROLL; IMPL=debounce-search,csrf-safe,network-information,pointer-events; FEEL=One primary line + meta
A1089	m-push-pref-center	Notification prefs	mobile-content-patterns	mobile-phone	NAV-NONE-FOCUS	SH-PHONE-CANVAS	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-push-pref-center; NAV=NAV-NONE-FOCUS; SHELL=SH-PHONE-CANVAS; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=install-pwa,content-visibility,biometric-webauthn,inputmode; FEEL=Granular, not all-or-nothing
A1090	d-master-detail	Master-detail	desktop-structure	desktop-web	NAV-MASTER-DETAIL	SH-TABLET-SPLIT	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-master-detail; NAV=NAV-MASTER-DETAIL; SHELL=SH-TABLET-SPLIT; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=url-state,csrf-safe,hotkeys,autocomplete; FEEL=List drives detail
A1091	betting-careful-mobile	Betting UI Careful	industry-app	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-TABS	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=betting-careful-mobile; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-TABS; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=network-information,dialog-element,matchmedia,vibrate-careful; FEEL=clear stakes responsible
A1092	education-desktop	LMS Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=education-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=drag-drop-desktop,optimistic-ui,clipboard-api,aria-expanded; FEEL=courses gradebook
